question,answer
Game Informer đánh giá Metro 2033 cao hơn bao nhiêu điểm so với GameZone?,0.5 điểm
Số trận đấu được phát sóng trong tháng 3 Quý 3 năm 2016 nhiều hơn hay ít hơn so với số trận đấu được phát sóng trong tháng 1 Quý 4 năm 2016?,Nhiều hơn
"Có bao nhiêu ấn phẩm được xuất bản trong cả ""West Coast Avengers"" và ""Avengers West Coast""?",102
Tổng cộng có bao nhiêu nhà truyền giáo ở tất cả các khu vực thêo sô liệu từ đoạn văn?,Tổng cộng có 86 nhà truyền giáo ở tất cả các khu vực.
Có bao nhiêu loại chủng tộc khác nhau được đề cập trong đoạn văn?,7
Chênh lệch giữa số lương đơn vị nhà ở và số gia đình sinh sống trong quận này vào năm 2000 là bao nhiêu? ,Chênh lệch giữa số lương đơn vị nhà ở và số gia đình sinh sống trong quận này vào năm 2000 là 1.558
"Tính đến 12 tháng bảy, khác biệt về số ca nhiễm ở tỉnh Grand Est và Auvergne-Rhône-Alpes của Pháp là bao nhiêu?",6.898 ca
Số ca nhiễm mới ở Tây Ban Nha cao hơn hay thấp hơn so với Italy?,Số ca nhiễm mới ở Tây Ban Nha cao hơn Italy.
iPad Pro 2020 có mấy phiên bản theo kích thước màn hình?,2 phiên bản
Số nhiên liệu mà Hoa Kỳ gửi tới Liên Xô có nhiều hơn lượng lương thực được gửi không?,Không
"So với tổng số ca nhiễm, số ca tử vong chiếm bao nhiêu phần trăm?",0.88%
Tổng số lượt người tham dự trên các mùa giải từ 2013-14 đến 2018-19 là bao nhiêu?,Tổng số lượt người tham dự trên các mùa giải từ 2013-14 đến 2018-19 là 1.701 lượt người.
Tàu HMS Anson nào có số khẩu pháo nhiều nhất khi được hạ thủy?,HMS Anson (1812)
"Điều lệ sáng kiến, cải tiến kỹ thuật, hợp lý hoá sản xuất và sáng chế được quy định ở điều số mấy?","Điều 55, 56 và 57"
"Sau khi chuyển 2 xã Bình Nhâm và Hưng Định thành phường vào năm 2013, thị xã Thuận An còn lại bao nhiêu xã?",1 xã
"Loại vải nào được mô tả có độ dài lớn nhất, trục cuống lá hay chùy hoa?",Chùy hoa đầu cành
Có bao nhiêu nhóm tuổi khác nhau được đề cập đến trong đoạn văn?,5 nhóm tuổi
"Nếu kết hợp số dân da trắng và da đen lại, tổng phần trăm dân số chiếm bao nhiêu?","88,54% + 7,92% = 96,46%"
"Số ca nhiễm tăng ở Anh so với Tây Ban Nha, quốc gia nào có số ca tăng cao hơn?",Anh có số ca tăng cao hơn
"Trong tỉnh Bắc Giang, tỉ lệ dân tộc Nùng nhiều hơn so với tỉ lệ dân tộc Tày là bao nhiêu?","1,9%"
Số nhân khẩu tổng cộng của xã Thanh Phú sau khi thành lập dựa trên nhân khẩu của xã Thanh Lương và thị trấn An Lộc là bao nhiêu người?,10.414 người
Có bao nhiêu sự kiện bán bất động sản với giá cụ thể được đề cập trong đoạn văn?,2 sự kiện
"Chiều rộng của lá bắc sinh sản so với chiều rộng tối đa của lá bắc mào, cái nào lớn hơn? (Giả sử lá bắc sinh sản rộng 4 cm)","Lá bắc mào có chiều rộng tối đa là 2,5 cm, nhỏ hơn chiều rộng của lá bắc sinh sản là 4 cm."
Có bao nhiêu dân tộc được nêu tên trong đoạn văn?,17 dân tộc
Tổng số phần trăm người da trắng và người Hispanic hay Latino thuộc một chủng tộc nào cộng lại là bao nhiêu phần trăm?,"95,84% + 0,72% = 96,56%"
Số dân của phường Phương Canh và phường Xuân Phương khác biệt bao nhiêu người?,Số dân của phường Phương Canh và phường Xuân Phương khác biệt 6.434 người.
Số lượng hộ gia đình có con dưới 18 tuổi và số hộ được tạo thành từ các cá nhân vào năm 2010 cộng lại là bao nhiêu?,6.493 + 2.469 = 8.962
Tổng số các tập đoàn quân bộ binh và không quân được nhắc tới năm 1943 là bao nhiêu?,11 tập đoàn quân bộ binh và 1 tập đoàn quân không quân.
Tổng số lượng các vị nhập lưu Thư lại của cả Phủ Quận vương và Phủ Thân công là bao nhiêu?,50
Janković đã thua bao nhiêu trận trong các trận đấu nêu trên?,4
Độ tuổi trung bình cao hay thấp hơn 40?,Cao hơn 40
"Trong Tập đoàn quân 21, số lữ đoàn thiết giáp có nhiều hơn số sư đoàn bộ binh hay không?",Không
Chương trình đã tạm ngừng bao nhiêu lần do trùng với thời điểm hoà sóng đêm Giao thừa Âm lịch của VTV trong dịp Tết Nguyên Đán Xuân Bính Thân 2016?,Chương trình đã tạm ngừng 1 lần do trùng với thời điểm hoà sóng đêm Giao thừa Âm lịch của VTV trong dịp Tết Nguyên Đán Xuân Bính Thân 2016.
Amadeus đứng ở vị trí thứ mấy trong top 250 phim có điểm cao nhất của trang web IMDb?,82
Tổng số lượng binh lực tại phân khu Bắc Giang là bao nhiêu?,6.700 lính
"trong năm học 2021-2022, trường mầm non công lập nhiều hơn trường mầm non tư thục bao nhiêu trường",8 trường
Có bao nhiêu quốc gia được nhắc đến trong đoạn?,"Có 5 quốc gia được nhắc đến trong đoạn văn: Mỹ, Trung Quốc, Tây Ban Nha, Italy, Anh, và Pháp."
Phim có doanh thu cao hơn tại Mexico hay tại Úc?,Phim có doanh thu cao hơn tại Mexico
Tính tổng dân số của 3 quận vào năm 1990 và 1999.,Tổng dân số của 3 quận vào năm 1990 là 345.965 người và năm 1999 là 344.392 người.
Có bao nhiêu loại kích thước được sử dụng để mô tả nhật báo khổ rộng trong đoạn văn?,Có 2 loại kích thước được sử dụng để mô tả nhật báo khổ rộng trong đoạn văn.
"Từ 1955 đến 1975, trong các viện trợ cho vay của Mỹ cho Việt Nam Cộng hòa, số lần viện trợ lớn hơn 10 triệu USD là bao nhiêu?",Có 3 lần viện trợ lớn hơn 10 triệu USD.
Tỷ lệ hộ có trẻ em dưới 18 tuổi sống chung hay các gia đình không có tỷ lệ cao hơn,"Tỷ lệ hộ có trẻ em dưới 18 tuổi sống chung là 32,60%, trong khi tỷ lệ các gia đình không có là 26,30%. Do đó, tỷ lệ hộ có trẻ em dưới 18 tuổi sống chung cao hơn."
"Trong hai loại máy bay giới thiệu, máy bay nào có trang bị tiện nghi tốt nhất cho hành khách hạng thương gia dựa vào thông số đã cho?",Airbus A330-900
"Tính tổng số ca tử vong ở Nhật Bản, bao gồm cả những người trên tàu du lịch Diamond Princess.",Tổng số ca tử vong ở Nhật Bản là 8 người.
Nhóm tuổi từ 18 đến 64 có tổng cộng bao nhiêu người?,30.963 người
Có bao nhiêu ha diện tích tự nhiên đã được điều chỉnh cho phường Ngô Mây vào năm 2013?,"1.098,43 ha"
Có bao nhiêu kênh trong số các kênh nêu trên có số lượng người đăng ký nằm trong khoảng từ 10 nghìn đến 300 nghìn?,2 kênh
"Trong ba quận nêu ra, quận nào có dân số cao nhất vào năm 1999?",Quận Cherbourg-Octeville
Diện tích tự nhiên của thị xã Giá Rai vào năm 2015 là bao nhiêu sau khi đã thành lập phường 1?,"34.280,21 ha"
Số lượng mẫu huyết thanh được chọn ngẫu nhiên để thực hiện PRNT50 là bao nhiêu?,ERROR
Quận nào có mức tăng trưởng dân số thấp nhất từ năm 1990 đến năm 1999?,Quận Brive-la-Gaillarde
Tổng số ca nhiễm tại Anh so với tổng số ca nhiễm tại Nga cao hơn bao nhiêu lần?,1.68 lần
Tỷ lệ người Mỹ bản xứ ở quận hay tỷ lệ người châu Á chiếm phần trăm nhiều hơn,Tỷ lệ người Mỹ bản xứ ở quận chiếm phần trăm nhiều hơn
Có bao nhiêu nhóm tuổi được liệt kê trong phân bố độ tuổi của cư dân?,5 nhóm tuổi
Quốc gia nào có số ca nhiễm mới cao nhất trong 24 giờ qua?,Mỹ
Bao nhiêu bước kiểm tra đã được thực hiện trước khi kết luận số ban đầu chia hết cho 6?,3
Có bao nhiêu sự kiện trong sự nghiệp của Hồng y Erdo từ sau quá trình tu học đến khi nhận ngai tòa Hồng y được đề cập trong đoạn văn?,Có 4 sự kiện trong sự nghiệp của Hồng y Erdo từ sau quá trình tu học đến khi nhận ngai tòa Hồng y được đề cập trong đoạn văn.
Phiên bản số mấy của Microsoft Office đã bị bỏ qua?,ERROR
"Tính tổng mức đầu tư cho cả dự án, bao gồm cả Hợp phần 1 và Hợp phần 2 (trước khi chuyển toàn bộ hợp phần đầu tư BOT sang đầu tư công).",Tổng mức đầu tư cho cả dự án là 18.377 tỷ đồng.
Tỉ lệ nam giới so với nữ giới trong quận này cao hơn hay thấp hơn so với tỉ lệ của những người 18 tuổi trở lên?,Cao hơn
Booker có ít hơn Charlie Scott bao nhiêu trận ghi được trên 30 điểm trong mùa giải đầu tiên?,1 trận
Tổng nhân khẩu của cả năm phường mới thành lập là bao nhiêu người?,Tổng nhân khẩu của cả năm phường mới thành lập là 46.489 người.
Tổng cộng có bao nhiêu tàu đặt thêm được đề cập trong văn bản tham khảo?,46 tàu
Thời gian từ khi Badger băng qua kênh đào Panama đến khi bắt đầu phục vụ cùng Chi đội Phát triển Chống tàu ngầm lâu hơn hay ngắn hơn thời gian từ khi được cho xuất biên chế đến khi bị bán?,Thời gian từ khi Badger băng qua kênh đào Panama đến khi bắt đầu phục vụ cùng Chi đội Phát triển Chống tàu ngầm lâu hơn thời gian từ khi được cho xuất biên chế đến khi bị bán.
Tính tổng số trận vô địch giải đấu (cũ) và trận chung kết Siêu cúp Đức đã được tổ chức tại sân.,Tổng số trận vô địch giải đấu (cũ) và trận chung kết Siêu cúp Đức đã được tổ chức tại sân là 6.
"Có bao nhiêu kích thước được đề cập cho các phần của cây, bao gồm thân rễ, lá, và hoa?",Có 17 kích thước được đề cập cho các phần của cây.
"Tính đến giữa năm 2015, tỷ lệ dân số được ghi nhận cho việc bị giam giữ là bao nhiêu?",118 trên 100.000
"Theo số liệu năm 2021, dân số thành thị có phần trăm thấp nhất trong huyện Hồng Dân đúng không?",Đúng
"So sánh tỷ số chiến thắng giữa hai trận, trước Gent và Košice, thì chiến thắng trước đội nào nhiều hơn?",Hai trận có tỷ số chiến thắng bằng nhau.
Bao nhiêu kết quả khác nhau đã được nhận từ các phép chia thử nghiệm?,Có 3 kết quả khác nhau đã được nhận từ các phép chia thử nghiệm.
Chênh lệch số lượng nam giới trong nhóm nữ giới trung bình và nữ giới có độ tuổi 18 là bao nhiêu?,"1,3"
Tổng dân số của Buôn Krông và Buôn Kmăl là bao nhiêu?,Tổng dân số của Buôn Krông và Buôn Kmăl là 421 + 1.106 = 1.527 khẩu.
Có bao nhiêu thang máy được sử dụng để vận chuyển máy bay?,Ba thang máy
Nhóm độ tuổi nào có phần trăm cao nhất trong tổng dân số?,"Nhóm độ tuổi 25-44 có phần trăm cao nhất trong tổng dân số với 28,70%."
"Giả định rằng tỉ lệ giữa phụ nữ và nam giới duy trì ổn định, nếu thành phố có thêm 1000 nam giới vào năm 2007, thì sẽ có bao nhiêu phụ nữ tương ứng?",936
"Bắt đầu từ tập nào, Yorinuki Gintama-san thay đổi opening bài hát?",Tập 10
Bài hát đã tăng bao nhiêu vị trí trên Gaon Digital Chart từ tuần đầu ra mắt đến tuần thứ hai?,Bài hát đã tăng 12 vị trí trên Gaon Digital Chart từ tuần đầu ra mắt đến tuần thứ hai.
CIX tổ chức tour ở Hoa Kỳ nhiều hơn hay châu Á nhiều hơn?,Hoa Kỳ
Có bao nhiêu đại đội Mỹ được nhắc đến trong đoạn văn này?,Đại đội Mỹ được nhắc đến trong đoạn văn này là 6.
"Theo điều tra dân số năm 2000, chênh lệch tỷ lệ người Mỹ bản xứ và người châu Á là bao nhiêu phần trăm?","0,16%"
"Trong 4 quốc gia trên, tổng số ca nhiễm mới là bao nhiêu?",Tổng số ca nhiễm mới là 33.248 ca.
Có bao nhiêu biến thể dòng phụ của B.1.617 được nhắc tới trong đoạn văn và chúng được phát hiện trong bao nhiêu tháng khác nhau?,3 biến thể dòng phụ của B.1.617 được nhắc tới trong đoạn văn và chúng được phát hiện trong 2 tháng khác nhau.
"Tổng số trung đoàn vận tải, trinh sát cứu hộ và liên lạc là bao nhiêu?","Có 4 trung đoàn vận tải, 1 trung đoàn trinh sát cứu hộ và 1 phi đội liên lạc."
Người Kaho có số lượng người nhiều hơn người Mạ không?,Có
Phần trăm người gốc Đức cao hơn phần trăm người gốc Ailen bao nhiêu phần trăm?,"48,1%"
Đoạn văn cho biết bao nhiêu thông tin cụ thể về diện tích nhà ga?,Đoạn văn cho biết 1 thông tin cụ thể về diện tích nhà ga.
"Theo kết quả điều tra dân số năm 2000 của Cục điều tra dân số Hoa Kỳ, tỷ lệ người da trắng lớn hơn tỷ lệ người thổ dân châu Mỹ bao nhiêu phần trăm","99,02%"
"Trong hai số báo mà hai ấn phẩm Avengers West Coast và Avengers Spotlight được đổi tên, số báo nào có con số lớn hơn?",Số báo #47 lớn hơn số báo #21
"Trong cả hai giai đoạn, có bao nhiêu trung đoàn pháo binh đã tham gia?","Trong cả hai giai đoạn, có 5 trung đoàn pháo binh đã tham gia."
Liên Xô đã cung cấp nhiều hơn bao nhiêu pháo và súng cối so với máy bay cho mặt trận từ 6 tháng cuối năm 1943 đến tháng 2 năm 1944?,67
"Trong thông tin nhân khẩu, số hộ có một chủ hộ nữ và không có chồng chiếm bao nhiêu phần trăm so với tổng số hộ gia đình đã tạo ra từ các cá nhân?","8,60%"
Quy mô trung bình của hộ và quy mô trung bình của gia đình chênh lệch bao nhiêu?,0.44
Tính tổng phần trăm của các nhóm tuổi 25-44 và 45-64.,"Tổng phần trăm của các nhóm tuổi 25-44 và 45-64 là 54,2%."
Phiên bản nào của CF-100 có thể mang theo tên lửa không đối không AIM-7 Sparrow II?,CF-100 Mk 5M và CF-100 Mk 6
Trận chung kết nào Janković thua điểm ít nhất?,Trận chung kết ở Seoul
Người da đen hay Mỹ gốc Phi có phải là chủng tộc chiếm tỷ lệ phần trăm lớn thứ hai không?,Có
Tuần báo Phong Hóa được Nguyễn Tường Tam quản lý từ số mấy?,Số 14
Tổng số người nhập cư từ bên ngoài Hoa Kỳ hay người di cư trong nước tăng nhiều hơn,người di cư trong nước
"So sánh mật độ dân số của thị trấn Vân Du và xã Thành Vân năm 2018, khu vực nào có mật độ cao hơn?",Thị trấn Vân Du có mật độ dân số cao hơn.
Có bao nhiêu nhóm chủng tộc khác nhau đang sinh sống trong quận theo điều tra này?,7 nhóm chủng tộc
tỷ lệ phần trăm người Mỹ gốc phi cao hay thấp hơn người Mỹ bản xứ?,Cao hơn
"Hiện tại, tổ dân phố 2 có giáp với tổ dân phố 3 không?",Có
"Trong hai ngày 6 và 7 tháng 11, trung đoàn 66 Quân Giải phóng miền Nam Việt Nam đã thu được bao nhiêu súng từ lực lượng Mỹ?",4 súng
Năng suất bình quân lúa vụ chiêm xuân năm 2012 giảm bao nhiêu so với cùng kỳ?,"Năng suất bình quân lúa vụ chiêm xuân năm 2012 giảm 4,2 tạ/ha so với cùng kỳ."
Mật độ đơn vị nhà ở vào năm 2000 là bao nhiêu trên mỗi dặm vuông?,15
Bô phim có ít hơn hay nhiều hơn 1 đạo diễn sản xuất?,Nhiều hơn 1 đạo diễn sản xuất
Có bao nhiêu Thập tự bậc I được sản xuất bằng vàng loại thấp?,26.950 Thập tự bậc I được sản xuất bằng vàng loại thấp
Có bao nhiêu cơ và bao nhiêu đội có số lượng người hơn 450?,Có 1 cơ và 4 đội có số lượng người hơn 450.
Tính tỉ lệ phần trăm số ca tử vong ở Iran so với tổng số ca tử vong đã được xác nhận bên ngoài Trung Quốc đại lục?,"Tỉ lệ phần trăm số ca tử vong ở Iran so với tổng số ca tử vong đã được xác nhận bên ngoài Trung Quốc đại lục là 77/(1+2+1+1+3+1+1+2+4+1+1+77+29+52) = 77/176 = 43,75%."
Bao lâu sau khi 2 răng sữa áp chính giữa rụng thì trâu chuyển qua giai đoạn 2 răng trưởng thành áp chính giữa mọc bằng?,1 năm
"Chiều dài tối thiểu của phiến lá so với chiều dài tối đa của đài hoa, cái nào dài hơn?",Chiều dài tối thiểu của phiến lá dài hơn chiều dài tối đa của đài hoa.
"Theo cuộc điều tra dân số năm 2000, số hộ sinh sống tại quận này là bao nhiêu?",12.690 hộ
"Nếu kết hợp tất cả các sư đoàn và trung đoàn , pháo tự hành, pháo chống tăng, trinh sát cơ giới, trung đoàn súng cối,tiểu đoàn súng cối và phòng không cận vệ của quân đoàn kỵ binh tổng số đơn vị sẽ là bao nhiêu?",8
Tính chênh lệch tỷ lệ nam giới giữa nữ giới trung bình và nữ giới 18 tuổi trở lên,"28,6"
"So sánh tỷ giá euro so với Koruna tại thời điểm Koruna gia nhập ERM II (28/11/2005) và thời điểm điều chỉnh tỷ giá lần cuối (28/5/2008), thời điểm nào có tỷ giá euro cao hơn?",Thời điểm Koruna gia nhập ERM II (28/11/2005) có tỷ giá euro cao hơn
"Trong ba quận này, quận nào có tỷ lệ tăng trưởng dân số thấp nhất trong giai đoạn đã được nêu?",Quận Laon
Tên gọi nào của Không lực Hoa Kỳ đã tồn tại trong tháng 5 năm 1918?,Bộ phận hàng không quân sự
Có bao nhiêu hộ trong quận có người sống một mình và tuổi 65 trở lên?,"13,40% hộ trong quận có người sống một mình và tuổi 65 trở lên."
"So sánh hai giới tính nam và nữ trong quận, giới tính nào có số lượng lớn hơn?",Nam giới có số lượng lớn hơn nữ giới.
Số lượng gia đình không chồng là bao nhiêu phần trăm so với tổng số hộ gia đình?,"18,80%"
"Trong số các quốc gia nêu ra, có bao nhiêu quốc gia phát hiện trường hợp lây nhiễm vào tháng 2 năm 2021?",3 quốc gia
 Andriy Shevchenko đã ghi ít hơn Gunnar Nordahl bao nhiêu bàn thắng?,Andriy Shevchenko đã ghi ít hơn Gunnar Nordahl 46 bàn thắng.
Bao nhiêu quốc gia được nhắc đến trong đoạn văn này?,2
Số lượng máy bay Ki-61 có trọng lượng tối đa lớn hơn 3.470 kg là bao nhiêu?,0
Số người chuyển đi của Xã Nậm Loỏng chuyển đi là nhiều hay ít hơn so với xã Sùng Phài?,Nhiều hơn
Nhóm người gốc nào lớn nhất theo điều tra dân số năm 2000?,Người gốc Đức
"Trong quận Howard, tỷ lệ phần trăm chênh lệch hộ có người sống một mình từ 65 tuổi trở lên so với tỷ lệ phần trăm hộ có trẻ em dưới 18 tuổi sống chung là bao nhiêu?","-13,5%"
"Tổng số người nói các ngôn ngữ khác không phải tiếng Turkmen, Nga, và Uzbek trong văn bản là bao nhiêu?","Tổng số người nói các ngôn ngữ khác không phải tiếng Turkmen, Nga, và Uzbek trong văn bản là 142.667 người."
Tỷ lệ phần trăm của hộ có người sống một mình và có độ tuổi 65 tuổi hay già hơn là bao nhiêu so với tổng số của các hộ?,"11,30%"
"Thiên hà NGC 502 được phát hiện vào ngày mấy, tháng và năm nào?",Thiên hà NGC 502 được phát hiện vào ngày 25 tháng 9 năm 1862.
Có bao nhiêu cách làm tròn điểm tổng dựa trên quy định đã nêu?,2 cách làm tròn điểm tổng
"Khi bay lên với vận tốc 50 knots, góc đụng mà YF-17 có thể đạt được là bao nhiêu?",63°
Có bao nhiêu phần trăm hộ gia đình tại quận có người sống một mình 65 tuổi hoặc cao tuổi hơn so với tổng số hộ?,"14,40%"
Nhóm tuổi nào có tỉ lệ cao nhất so với các nhóm tuổi khác trong cơ cấu dân số?,Nhóm tuổi từ 25-44 có tỉ lệ cao nhất với 28%
"Trong các nhóm tù nhân (nữ, vị thành niên, người nước ngoài), nhóm nào có tỷ lệ cao nhất?","Nữ tù nhân chiếm khoảng 6,5%, vị thành niên chiếm 0,8% và người nước ngoài chiếm 0,4% tổng số tù nhân trong các cơ sở giam giữ của Bộ Tư pháp nước này."
"Trong số các lần tạm ngừng phát sóng được nêu, lần nào có lý do đặc biệt nhất không phải vì Tết Nguyên Đán?",08/05/2015
Có bao nhiêu điểm cao mà lực lượng Mỹ và Quân Giải phóng miền Nam Việt Nam đã chiến đấu?,"Có 5 điểm cao mà lực lượng Mỹ và Quân Giải phóng miền Nam Việt Nam đã chiến đấu, bao gồm: 823, 845, 882, 843 và 724."
Tổng số xã trong ba quận là bao nhiêu?,261
Tỷ lệ cặp kết hôn sinh sống với nhau cao hơn hay thấp hơn tỷ lệ hộ không gia đình?,"Tỷ lệ cặp kết hôn sinh sống với nhau (47,00%) cao hơn tỷ lệ hộ không gia đình (28,10%)."
thu nhập trung bình của nam ít hay nhiều hơn nữ giới?,Nhiều hơn
Lợn rừng lứa đầu đẻ bao nhiêu con?,3 – năm con
"Trong tổng số 37 trường học, có bao nhiêu trường thuộc cấp tiểu học?",11 trường
Phần trăm Số hộ gia đình mà có một chủ hộ nữ không có chồng ít hơn bao nhiêu so với phẩn trăm  hộ gia đình mà có vợ chồng sống với nhau?,"52,8%"
"Theo ước tính của nghiên cứu Hoa Kỳ, có bao nhiêu người dân thường chết khi làm công tác quân sự?",1.073.496 người
Tỷ lệ người châu Á so với tổng dân số là bao nhiêu phần trăm?,"0,13%"
số người da trắng và số người châu á ở quận hạt chênh lệch bao nhiêu phần trăm?,"96,60% - 0,10% = 96,50%"
Sự chênh lệch về số dân giữa xã có dân số cao nhất và thấp nhất trong số 3 xã được sáp nhập là bao nhiêu?,Sự chênh lệch về số dân giữa xã có dân số cao nhất và thấp nhất trong số 3 xã được sáp nhập là 181 nhân khẩu.
Đáy mập và đỉnh chênh lệch bao nhiêu mm?,5 mm
"Trong các nhóm tuổi, nhóm nào có tỷ lệ thấp nhất?","7,40% 18-24"
Có bao nhiêu số liệu thống kê về ca nhiễm và tử vong được đề cập trong đoạn văn?,Có 4 số liệu thống kê về ca nhiễm và tử vong được đề cập trong đoạn văn.
"Mật độ dân số so với mật độ nhà ở, cái nào cao hơn?",Mật độ dân số cao hơn mật độ nhà ở.
Có bao nhiêu gia đình sống trong quận hạt?,39.322 gia đình
Có bao nhiêu loại hình gia đình được nêu ra trong đoạn văn?,"Có 4 loại hình gia đình được nêu ra trong đoạn văn: cặp vợ chồng chung sống với nhau, phụ nữ độc thân, gia đình không phải là gia đình, và các cá nhân sống một mình."
Lượng mưa ở đồng bằng ven biển hay khu vực vùng núi sẽ cao hơn so với lượng mưa trung bình nếu tính ở mức cao nhất?,Khu vực vùng núi
Tổng giá trị xuất khẩu và nhập khẩu của Trung Phi năm 2007 là bao nhiêu?,Tổng giá trị xuất khẩu và nhập khẩu của Trung Phi năm 2007 là 384 triệu USD.
Tổng số ca nhiễm nCoV ở Mỹ nhiều hơn Nga là bao nhiêu người,1.162.033 người
Số ca tử vong mới trong 24 giờ ở Anh chiếm bao nhiêu phần trăm số ca tử vong mới ở Mỹ?,"Số ca tử vong mới trong 24 giờ ở Anh chiếm 21,6% số ca tử vong mới ở Mỹ."
"cơ cấu chủng tộc của dân cư sinh sống tại quận này, người châu á cao hay thấp hơn người Thái Bình Dương?",Cao hơn
Có bao nhiêu loại đường lăn được nêu ra trong đoạn văn?,2
"Sau khi tách ra, thị trấn Sa Rài có số nhân khẩu lớn hơn hay nhỏ hơn so với xã Tân Thành A?",Nhỏ hơn
Tổng số nhóm tuổi dưới 18 và từ 18 đến 24 chiếm bao nhiêu phần trăm của tổng dân số?,37.90%
Có bao nhiêu phần trăm cặp kết hôn sinh sống với nhau?,"52,10%"
"Giữa hai dòng động cơ PW1000G và CFM International LEAP-1A, dòng nào được sử dụng nhiều hơn trên các A320neos đã bàn giao tính đến tháng 3/2017?",Dòng động cơ PW1000G được sử dụng nhiều hơn với 49 chiếc so với 39 chiếc sử dụng động cơ CFM International LEAP-1A.
Thu nhập bình quân đầu người của Hà Nội năm 2021 là bao nhiêu?,"6,002 triệu đồng/tháng"
Chủng tộc nào chiếm tỷ lệ cao nhất trong dân số quận?,Người Mỹ bản xứ
Có bao nhiêu hộ gia đình sống tại thành thị trong Thành phố Hồ Chí Minh năm 2009?,1.509.930 hộ
Tổn thất nào chiếm tỉ lệ lớn nhất trong tổng số tổn thất của quân đội Đức Quốc xã?,Tổn thất chiếm tỉ lệ lớn nhất trong tổng số tổn thất của quân đội Đức Quốc xã là người bị thương.
Quốc gia nào có tỉ lệ ca tử vong trên tổng số ca nhiễm thấp nhất?,Nga
"Rốt cuộc, tỷ suất tử vong thô năm 2018 là bao nhiêu ‰?","Tỷ suất tử vong thô năm 2018 là 6,16‰"
Ocean đã ra mắt bao nhiêu đĩa đơn để quảng bá cho album của mình?,Năm đĩa đơn
Có bao nhiêu KCN đã đi vào hoạt động?,7 KCN
Tổng tỷ lệ phần trăm của hộ không lập gia đình và hộ có đôi vợ chồng sống với nhau là bao nhiêu?,"Tổng tỷ lệ phần trăm của hộ không lập gia đình và hộ có đôi vợ chồng sống với nhau là 86,4%."
GDP của tỉnh Quảng Ngãi trong 6 tháng đầu năm 2012 tăng lên bao nhiêu phần trăm so với cùng kỳ năm 2011?,"6,7%"
Có bao nhiêu phường có diện tích tự nhiên từ 800 ha đến 1000 ha?,Có 2 phường có diện tích tự nhiên từ 800 ha đến 1000 ha.
"Theo điều tra dân năm 2000 của Cục điều tra dân số Hoa Kỳ, chênh lệch giữa người Châu Á và Thái Bình Dương là bao nhiêu phần trăm?","0,26%"
"Quốc gia nào có tổng số ca tử vong do nCoV thấp nhất trong ba quốc gia Anh, Đức và Nga?",Nga
Trữ lượng dầu chứng minh thấp nhất là vào thời điểm nào?,Tháng 10 năm 2007
"Nếu kết hợp chiều cao tối thiểu và tối đa của cây thảo cùng lại, số đó là bao nhiêu cm?",130 cm
Phường Tích Lương có dân số lớn hơn phường Bách Quang hay không?,Có
"Số lượng tù nhân của Bộ Tư pháp so với Bộ Công an, bên nào có lượng giam giữ lớn nhất?","Bộ Tư pháp có lượng tù nhân lớn nhất với 1.649.804 tù nhân, trong khi Bộ Công an có 650.000 người bị giam giữ."
Tập đoàn quân nào có lực lượng súng cối lớn nhất?,Tập đoàn quân 28
"Tính đến ngày 1 tháng 4 năm 2019, tôn giáo nào có số người theo ít nhất trong tỉnh?",Bà La Môn
Có bao nhiêu trận mà Carlsen đã thua được đề cập trong đoạn văn?,Một trận
Số lượng hộ gia đình là nhiều hơn hay ít hơn so với số lượng gia đình sống trong quận hạt?,Nhiều hơn
"Từ năm 1958, nếu bạn có 1 tờ tiền của mỗi mệnh giá tiền giấy, tổng số Afghani bạn sẽ có là bao nhiêu?",20 + 50 + 100 + 500 + 1.000 + 5.000 + 10.000 = 16.670
Tốc độ tăng dân số năm 2006 so với năm 2001 tăng hay giảm?,Không có thông tin về tốc độ tăng dân số năm 2006 trong ngữ cảnh.
Tỉ lệ phần trăm của số máy bay một động cơ và máy bay đa động cơ tại sân bay vào thời điểm đó là bao nhiêu?,69%
tỷ lệ phần trăm người thổ dân châu Mỹ sống tại quận là bao nhiêu?,"0,42%"
Dân số của người da trắng có tỉ lệ cao hơn hay thấp hơn so với dân số của người da đen hay Mỹ gốc Phi?,Cao hơn
"Trong chuỗi '6EQUJ5', có bao nhiêu giá trị khác nhau của cường độ tín hiệu được biểu thị?",Có 6 giá trị khác nhau của cường độ tín hiệu được biểu thị trong chuỗi '6EQUJ5'.
Phần trăm tỉ lệ phôi thu được từ tỉ lệ 1 trống 5 mái ở mức cao nhất là bao nhiêu?,90%
Bao nhiêu lần số ca dương tính tăng trên 50 ca trong khoảng thời gian từ ngày 11 đến ngày 18 tháng 2?,3 lần
Tỷ lệ hộ có một chủ hộ nữ và không có chồng thấp hơn tỷ lệ  hộ có đôi vợ chồng sống với nhau bao nhiêu phần trăm,"47,8%"
Tổng số nhân khẩu được thêm vào thị xã Trà Vinh từ 3 xã là bao nhiêu?,Tổng số nhân khẩu được thêm vào thị xã Trà Vinh từ 3 xã là 14.831 nhân khẩu.
Chủng tộc nào có tỉ lệ thấp nhất theo điều tra dân số năm 2000?,"Chủng tộc có tỉ lệ thấp nhất là người gốc Thái Bình Dương với 0,04%"
